day,No,Annotation,Filename,RandomForest,kNN,AdaBoost,tAnnotation,tRandomForest,tkNN,tAdaBoost,RF,KNN,AB
2,8040,stop,nightTest/nightSequence1--00360.jpg,stop,stop,stop,1,1,1,1,,,
4,8041,stop,nightTest/nightSequence2--03683.jpg,stop,stop,stop,1,1,1,1,,,
1,8042,stop,dayTest/daySequence1--03513.jpg,stop,stop,stop,1,1,1,1,,,
4,8043,stop,nightTest/nightSequence2--03329.jpg,stop,stop,stop,1,1,1,1,,,
4,8044,go,nightTest/nightSequence2--04398.jpg,go,go,go,1,1,1,1,,,
2,8045,go,nightTest/nightSequence1--02034.jpg,go,go,go,1,1,1,1,,,
3,8046,go,dayTest/daySequence2--01508.jpg,go,go,go,1,1,1,1,,,
2,8047,stop,nightTest/nightSequence1--00709.jpg,stop,stop,stop,1,1,1,1,,,
2,8048,stop,nightTest/nightSequence1--03207.jpg,stop,stop,stop,1,1,1,1,,,
4,8049,go,nightTest/nightSequence2--04266.jpg,go,go,go,1,1,1,1,,,
4,8050,stop,nightTest/nightSequence2--00314.jpg,stop,stop,stop,1,1,1,1,,,
4,8051,stop,nightTest/nightSequence2--06087.jpg,stop,stop,stop,1,1,1,1,,,
2,8052,go,nightTest/nightSequence1--02061.jpg,go,go,go,1,1,1,1,,,
2,8053,stop,nightTest/nightSequence1--02837.jpg,stop,stop,stop,1,1,1,1,,,
4,8054,go,nightTest/nightSequence2--04014.jpg,go,go,go,1,1,1,1,,,
4,8055,go,nightTest/nightSequence2--04289.jpg,go,go,go,1,1,1,1,,,
1,8056,stop,dayTest/daySequence1--03608.jpg,stop,stop,stop,1,1,1,1,,,
3,8057,go,dayTest/daySequence2--04886.jpg,go,go,go,1,1,1,1,,,
2,8058,go,nightTest/nightSequence1--04501.jpg,go,go,go,1,1,1,1,,,
2,8059,stop,nightTest/nightSequence1--03293.jpg,stop,stop,stop,1,1,1,1,,,
4,8060,go,nightTest/nightSequence2--04504.jpg,go,go,go,1,1,1,1,,,
2,8061,stop,nightTest/nightSequence1--03069.jpg,stop,stop,stop,1,1,1,1,,,
3,8062,stop,dayTest/daySequence2--05754.jpg,stop,stop,stop,1,1,1,1,,,
3,8063,stop,dayTest/daySequence2--01083.jpg,stop,stop,stop,1,1,1,1,,,
4,8064,stop,nightTest/nightSequence2--06317.jpg,stop,stop,stop,1,1,1,1,,,
4,8065,warning,nightTest/nightSequence2--04726.jpg,warning,warning,warning,1,1,1,1,,,
3,8066,stopLeft,dayTest/daySequence2--05639.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8067,stop,nightTest/nightSequence1--03069.jpg,stop,stop,stop,1,1,1,1,,,
4,8068,go,nightTest/nightSequence2--02176.jpg,go,go,go,1,1,1,1,,,
2,8069,stop,nightTest/nightSequence1--03115.jpg,stop,stop,stop,1,1,1,1,,,
4,8070,go,nightTest/nightSequence2--05481.jpg,go,go,go,1,1,1,1,,,
4,8071,go,nightTest/nightSequence2--02118.jpg,go,go,go,1,1,1,1,,,
2,8072,stop,nightTest/nightSequence1--01014.jpg,stop,stop,stop,1,1,1,1,,,
4,8073,go,nightTest/nightSequence2--05375.jpg,go,go,go,1,1,1,1,,,
4,8074,stopLeft,nightTest/nightSequence2--00827.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8075,stop,nightTest/nightSequence1--03381.jpg,stop,stop,stop,1,1,1,1,,,
3,8076,stopLeft,dayTest/daySequence2--05192.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8077,stop,nightTest/nightSequence1--02770.jpg,stop,stop,stop,1,1,1,1,,,
3,8078,go,dayTest/daySequence2--05053.jpg,go,go,go,1,1,1,1,,,
2,8079,go,nightTest/nightSequence1--03732.jpg,go,go,go,1,1,1,1,,,
4,8080,go,nightTest/nightSequence2--04265.jpg,go,go,go,1,1,1,1,,,
4,8081,stopLeft,nightTest/nightSequence2--01236.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,8082,go,nightTest/nightSequence2--02713.jpg,go,go,go,1,1,1,1,,,
1,8083,stop,dayTest/daySequence1--01985.jpg,stop,stop,stop,1,1,1,1,,,
4,8084,go,nightTest/nightSequence2--05571.jpg,go,go,go,1,1,1,1,,,
1,8085,go,dayTest/daySequence1--02843.jpg,go,go,go,1,1,1,1,,,
4,8086,go,nightTest/nightSequence2--05340.jpg,go,go,go,1,1,1,1,,,
3,8087,stopLeft,dayTest/daySequence2--05522.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,8088,stop,dayTest/daySequence2--05283.jpg,stop,stop,stop,1,1,1,1,,,
4,8089,stop,nightTest/nightSequence2--01737.jpg,stop,stop,stop,1,1,1,1,,,
2,8090,go,nightTest/nightSequence1--04374.jpg,go,go,go,1,1,1,1,,,
4,8091,go,nightTest/nightSequence2--05417.jpg,go,go,go,1,1,1,1,,,
2,8092,stop,nightTest/nightSequence1--00299.jpg,stop,stop,stop,1,1,1,1,,,
4,8093,go,nightTest/nightSequence2--05441.jpg,go,go,go,1,1,1,1,,,
3,8094,go,dayTest/daySequence2--01510.jpg,go,go,go,1,1,1,1,,,
3,8095,stop,dayTest/daySequence2--01997.jpg,stop,stop,stop,1,1,1,1,,,
3,8096,stopLeft,dayTest/daySequence2--02731.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,8097,go,dayTest/daySequence1--01068.jpg,go,go,go,1,1,1,1,,,
2,8098,stop,nightTest/nightSequence1--03177.jpg,stop,stop,stop,1,1,1,1,,,
3,8099,stop,dayTest/daySequence2--05712.jpg,stop,stop,stop,1,1,1,1,,,
4,8100,stop,nightTest/nightSequence2--00827.jpg,stop,stop,stop,1,1,1,1,,,
2,8101,stop,nightTest/nightSequence1--03277.jpg,stop,stop,stop,1,1,1,1,,,
3,8102,stopLeft,dayTest/daySequence2--05013.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8103,go,nightTest/nightSequence1--04636.jpg,go,go,go,1,1,1,1,,,
4,8104,go,nightTest/nightSequence2--04107.jpg,go,go,go,1,1,1,1,,,
2,8105,go,nightTest/nightSequence1--01885.jpg,go,go,go,1,1,1,1,,,
2,8106,stop,nightTest/nightSequence1--03319.jpg,stop,stop,stop,1,1,1,1,,,
3,8107,stopLeft,dayTest/daySequence2--05582.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,8108,stop,dayTest/daySequence2--03883.jpg,stop,stop,stop,1,1,1,1,,,
1,8109,go,dayTest/daySequence1--02306.jpg,go,go,go,1,1,1,1,,,
2,8110,go,nightTest/nightSequence1--02281.jpg,go,go,go,1,1,1,1,,,
3,8111,stop,dayTest/daySequence2--03761.jpg,stop,stop,stop,1,1,1,1,,,
1,8112,go,dayTest/daySequence1--02321.jpg,go,go,go,1,1,1,1,,,
2,8113,stop,nightTest/nightSequence1--03061.jpg,stop,stop,stop,1,1,1,1,,,
4,8114,stop,nightTest/nightSequence2--06100.jpg,stop,stop,stop,1,1,1,1,,,
3,8115,stop,dayTest/daySequence2--03811.jpg,stop,stop,stop,1,1,1,1,,,
4,8116,stopLeft,nightTest/nightSequence2--01310.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,8117,stop,nightTest/nightSequence2--00979.jpg,stop,stop,stop,1,1,1,1,,,
2,8118,go,nightTest/nightSequence1--04753.jpg,go,go,go,1,1,1,1,,,
2,8119,go,nightTest/nightSequence1--03434.jpg,go,go,go,1,1,1,1,,,
4,8120,go,nightTest/nightSequence2--05470.jpg,go,go,go,1,1,1,1,,,
4,8121,stop,nightTest/nightSequence2--00596.jpg,stop,stop,stop,1,1,1,1,,,
4,8122,stop,nightTest/nightSequence2--00863.jpg,stop,stop,stop,1,1,1,1,,,
4,8123,go,nightTest/nightSequence2--02976.jpg,go,go,go,1,1,1,1,,,
1,8124,go,dayTest/daySequence1--02677.jpg,go,go,go,1,1,1,1,,,
4,8125,stop,nightTest/nightSequence2--03376.jpg,stop,stop,stop,1,1,1,1,,,
4,8126,stopLeft,nightTest/nightSequence2--04699.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,8127,stop,dayTest/daySequence2--06131.jpg,stop,stop,stop,1,1,1,1,,,
1,8128,go,dayTest/daySequence1--01871.jpg,go,go,go,1,1,1,1,,,
4,8129,go,nightTest/nightSequence2--03929.jpg,go,go,go,1,1,1,1,,,
3,8130,go,dayTest/daySequence2--04817.jpg,go,go,go,1,1,1,1,,,
4,8131,go,nightTest/nightSequence2--05546.jpg,go,go,go,1,1,1,1,,,
2,8132,stop,nightTest/nightSequence1--03130.jpg,stop,stop,stop,1,1,1,1,,,
3,8133,stop,dayTest/daySequence2--05519.jpg,stop,stop,stop,1,1,1,1,,,
2,8134,stop,nightTest/nightSequence1--00857.jpg,stop,stop,stop,1,1,1,1,,,
4,8135,go,nightTest/nightSequence2--04662.jpg,go,go,go,1,1,1,1,,,
3,8136,go,dayTest/daySequence2--05017.jpg,go,go,go,1,1,1,1,,,
4,8137,warning,nightTest/nightSequence2--01560.jpg,warning,warning,warning,1,1,1,1,,,
4,8138,stop,nightTest/nightSequence2--00125.jpg,stop,stop,stop,1,1,1,1,,,
4,8139,go,nightTest/nightSequence2--02618.jpg,go,go,go,1,1,1,1,,,
3,8140,stop,dayTest/daySequence2--03770.jpg,stop,stop,stop,1,1,1,1,,,
2,8141,stop,nightTest/nightSequence1--01451.jpg,stop,stop,stop,1,1,1,1,,,
1,8142,go,dayTest/daySequence1--03038.jpg,go,go,go,1,1,1,1,,,
4,8143,go,nightTest/nightSequence2--02761.jpg,go,go,go,1,1,1,1,,,
1,8144,stop,dayTest/daySequence1--00117.jpg,stop,stop,stop,1,1,1,1,,,
3,8145,go,dayTest/daySequence2--04963.jpg,go,go,go,1,1,1,1,,,
4,8146,go,nightTest/nightSequence2--03032.jpg,go,go,go,1,1,1,1,,,
4,8147,stop,nightTest/nightSequence2--06345.jpg,stop,stop,stop,1,1,1,1,,,
4,8148,go,nightTest/nightSequence2--02183.jpg,go,go,go,1,1,1,1,,,
4,8149,go,nightTest/nightSequence2--01173.jpg,go,go,go,1,1,1,1,,,
3,8150,warning,dayTest/daySequence2--03701.jpg,warning,warning,warning,1,1,1,1,,,
3,8151,go,dayTest/daySequence2--04884.jpg,go,go,go,1,1,1,1,,,
2,8152,stop,nightTest/nightSequence1--00998.jpg,stop,stop,stop,1,1,1,1,,,
4,8153,go,nightTest/nightSequence2--05410.jpg,go,go,go,1,1,1,1,,,
4,8154,stop,nightTest/nightSequence2--00309.jpg,stop,stop,stop,1,1,1,1,,,
2,8155,stop,nightTest/nightSequence1--03210.jpg,stop,stop,stop,1,1,1,1,,,
1,8156,stop,dayTest/daySequence1--00807.jpg,stop,stop,stop,1,1,1,1,,,
1,8157,go,dayTest/daySequence1--02361.jpg,go,go,go,1,1,1,1,,,
3,8158,stopLeft,dayTest/daySequence2--05141.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8159,stop,nightTest/nightSequence1--02968.jpg,stop,stop,stop,1,1,1,1,,,
3,8160,goLeft,dayTest/daySequence2--06356.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,8161,stop,nightTest/nightSequence2--06282.jpg,stop,stop,stop,1,1,1,1,,,
1,8162,stop,dayTest/daySequence1--03561.jpg,stop,stop,stop,1,1,1,1,,,
3,8163,stop,dayTest/daySequence2--05424.jpg,stop,stop,stop,1,1,1,1,,,
4,8164,go,nightTest/nightSequence2--05366.jpg,go,go,go,1,1,1,1,,,
2,8165,stop,nightTest/nightSequence1--00692.jpg,stop,stop,stop,1,1,1,1,,,
3,8166,stop,dayTest/daySequence2--00869.jpg,stop,stop,stop,1,1,1,1,,,
3,8167,go,dayTest/daySequence2--02710.jpg,go,go,go,1,1,1,1,,,
1,8168,stop,dayTest/daySequence1--00784.jpg,stop,stop,stop,1,1,1,1,,,
4,8169,go,nightTest/nightSequence2--02894.jpg,go,go,go,1,1,1,1,,,
4,8170,go,nightTest/nightSequence2--02288.jpg,go,go,go,1,1,1,1,,,
3,8171,stop,dayTest/daySequence2--03857.jpg,stop,stop,stop,1,1,1,1,,,
4,8172,stopLeft,nightTest/nightSequence2--00972.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,8173,goLeft,dayTest/daySequence2--06263.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,8174,go,nightTest/nightSequence2--04544.jpg,go,go,go,1,1,1,1,,,
4,8175,go,nightTest/nightSequence2--03015.jpg,go,go,go,1,1,1,1,,,
4,8176,stop,nightTest/nightSequence2--06175.jpg,stop,stop,stop,1,1,1,1,,,
4,8177,go,nightTest/nightSequence2--04443.jpg,go,go,go,1,1,1,1,,,
4,8178,go,nightTest/nightSequence2--04592.jpg,go,go,go,1,1,1,1,,,
4,8179,go,nightTest/nightSequence2--03055.jpg,go,go,go,1,1,1,1,,,
4,8180,go,nightTest/nightSequence2--05459.jpg,go,go,go,1,1,1,1,,,
3,8181,stopLeft,dayTest/daySequence2--04665.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,8182,stop,dayTest/daySequence2--05785.jpg,stop,stop,stop,1,1,1,1,,,
4,8183,go,nightTest/nightSequence2--01067.jpg,go,go,go,1,1,1,1,,,
3,8184,go,dayTest/daySequence2--06596.jpg,go,go,go,1,1,1,1,,,
1,8185,go,dayTest/daySequence1--02411.jpg,go,go,go,1,1,1,1,,,
2,8186,go,nightTest/nightSequence1--03871.jpg,go,go,go,1,1,1,1,,,
3,8187,stopLeft,dayTest/daySequence2--05124.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,8188,go,dayTest/daySequence1--02209.jpg,go,go,go,1,1,1,1,,,
2,8189,go,nightTest/nightSequence1--00150.jpg,go,go,go,1,1,1,1,,,
1,8190,go,dayTest/daySequence1--02105.jpg,go,go,go,1,1,1,1,,,
2,8191,warning,nightTest/nightSequence1--02119.jpg,warning,warning,warning,1,1,1,1,,,
2,8192,go,nightTest/nightSequence1--04602.jpg,go,go,go,1,1,1,1,,,
2,8193,go,nightTest/nightSequence1--01928.jpg,go,go,go,1,1,1,1,,,
2,8194,stop,nightTest/nightSequence1--01112.jpg,stop,stop,stop,1,1,1,1,,,
4,8195,go,nightTest/nightSequence2--00584.jpg,go,go,go,1,1,1,1,,,
3,8196,stopLeft,dayTest/daySequence2--04960.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,8197,stop,nightTest/nightSequence2--00353.jpg,stop,stop,stop,1,1,1,1,,,
2,8198,stop,nightTest/nightSequence1--00993.jpg,stop,stop,stop,1,1,1,1,,,
3,8199,stopLeft,dayTest/daySequence2--05496.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8200,go,nightTest/nightSequence1--00448.jpg,go,go,go,1,1,1,1,,,
1,8201,stop,dayTest/daySequence1--01957.jpg,stop,stop,stop,1,1,1,1,,,
2,8202,go,nightTest/nightSequence1--02011.jpg,go,go,go,1,1,1,1,,,
4,8203,stop,nightTest/nightSequence2--06103.jpg,stop,stop,stop,1,1,1,1,,,
1,8204,go,dayTest/daySequence1--01228.jpg,go,go,go,1,1,1,1,,,
2,8205,stop,nightTest/nightSequence1--01153.jpg,stop,stop,stop,1,1,1,1,,,
2,8206,stop,nightTest/nightSequence1--00866.jpg,stop,stop,stop,1,1,1,1,,,
4,8207,stop,nightTest/nightSequence2--03352.jpg,stop,stop,stop,1,1,1,1,,,
3,8208,goLeft,dayTest/daySequence2--06289.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
3,8209,stop,dayTest/daySequence2--06327.jpg,stop,stop,stop,1,1,1,1,,,
1,8210,go,dayTest/daySequence1--03930.jpg,go,go,go,1,1,1,1,,,
4,8211,stop,nightTest/nightSequence2--00496.jpg,stop,stop,stop,1,1,1,1,,,
3,8212,goLeft,dayTest/daySequence2--06296.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,8213,stop,nightTest/nightSequence1--02646.jpg,stop,stop,stop,1,1,1,1,,,
3,8214,stopLeft,dayTest/daySequence2--06211.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,8215,go,dayTest/daySequence1--03238.jpg,go,go,go,1,1,1,1,,,
3,8216,goLeft,dayTest/daySequence2--06390.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
4,8217,stop,nightTest/nightSequence2--06255.jpg,stop,stop,stop,1,1,1,1,,,
2,8218,go,nightTest/nightSequence1--04682.jpg,go,go,go,1,1,1,1,,,
1,8219,stop,dayTest/daySequence1--00756.jpg,stop,stop,stop,1,1,1,1,,,
4,8220,go,nightTest/nightSequence2--01126.jpg,go,go,go,1,1,1,1,,,
1,8221,go,dayTest/daySequence1--01162.jpg,go,go,go,1,1,1,1,,,
1,8222,go,dayTest/daySequence1--02769.jpg,go,go,go,1,1,1,1,,,
4,8223,stop,nightTest/nightSequence2--01810.jpg,stop,stop,stop,1,1,1,1,,,
2,8224,go,nightTest/nightSequence1--04178.jpg,go,go,go,1,1,1,1,,,
3,8225,stopLeft,dayTest/daySequence2--05330.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
1,8226,stop,dayTest/daySequence1--00847.jpg,stop,stop,stop,1,1,1,1,,,
2,8227,stop,nightTest/nightSequence1--02681.jpg,stop,stop,stop,1,1,1,1,,,
4,8228,go,nightTest/nightSequence2--05487.jpg,go,go,go,1,1,1,1,,,
2,8229,warning,nightTest/nightSequence1--02105.jpg,warning,warning,warning,1,1,1,1,,,
4,8230,stop,nightTest/nightSequence2--03555.jpg,stop,stop,stop,1,1,1,1,,,
4,8231,go,nightTest/nightSequence2--04524.jpg,go,go,go,1,1,1,1,,,
4,8232,warning,nightTest/nightSequence2--04711.jpg,warning,warning,warning,1,1,1,1,,,
2,8233,stop,nightTest/nightSequence1--03198.jpg,stop,stop,stop,1,1,1,1,,,
3,8234,stop,dayTest/daySequence2--05378.jpg,stop,stop,stop,1,1,1,1,,,
2,8235,go,nightTest/nightSequence1--04516.jpg,go,go,go,1,1,1,1,,,
3,8236,go,dayTest/daySequence2--04678.jpg,go,go,go,1,1,1,1,,,
2,8237,go,nightTest/nightSequence1--02246.jpg,go,go,go,1,1,1,1,,,
2,8238,stop,nightTest/nightSequence1--03028.jpg,stop,stop,stop,1,1,1,1,,,
3,8239,go,dayTest/daySequence2--06663.jpg,go,go,go,1,1,1,1,,,
4,8240,go,nightTest/nightSequence2--04312.jpg,go,go,go,1,1,1,1,,,
3,8241,stop,dayTest/daySequence2--01030.jpg,stop,stop,stop,1,1,1,1,,,
2,8242,stop,nightTest/nightSequence1--02640.jpg,stop,stop,stop,1,1,1,1,,,
4,8243,stop,nightTest/nightSequence2--00923.jpg,stop,stop,stop,1,1,1,1,,,
2,8244,go,nightTest/nightSequence1--02036.jpg,go,go,go,1,1,1,1,,,
4,8245,go,nightTest/nightSequence2--06422.jpg,go,go,go,1,1,1,1,,,
1,8246,go,dayTest/daySequence1--01334.jpg,go,go,go,1,1,1,1,,,
4,8247,stopLeft,nightTest/nightSequence2--06497.jpg,stopLeft,stop,stop,1,1,0,0,,,
3,8248,stop,dayTest/daySequence2--00752.jpg,stop,stop,stop,1,1,1,1,,,
2,8249,stop,nightTest/nightSequence1--00816.jpg,stop,stop,stop,1,1,1,1,,,
2,8250,go,nightTest/nightSequence1--02042.jpg,go,go,go,1,1,1,1,,,
3,8251,goLeft,dayTest/daySequence2--02920.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
2,8252,go,nightTest/nightSequence1--03919.jpg,go,go,go,1,1,1,1,,,
4,8253,go,nightTest/nightSequence2--05412.jpg,go,go,go,1,1,1,1,,,
3,8254,stopLeft,dayTest/daySequence2--04955.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,8255,stopLeft,dayTest/daySequence2--04956.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,8256,go,nightTest/nightSequence2--02013.jpg,go,go,go,1,1,1,1,,,
1,8257,go,dayTest/daySequence1--01872.jpg,go,go,go,1,1,1,1,,,
3,8258,go,dayTest/daySequence2--01202.jpg,go,go,go,1,1,1,1,,,
4,8259,go,nightTest/nightSequence2--02819.jpg,go,go,go,1,1,1,1,,,
3,8260,stop,dayTest/daySequence2--05727.jpg,stop,stop,stop,1,1,1,1,,,
4,8261,stop,nightTest/nightSequence2--00539.jpg,stop,stop,stop,1,1,1,1,,,
3,8262,go,dayTest/daySequence2--03473.jpg,go,go,go,1,1,1,1,,,
1,8263,go,dayTest/daySequence1--01357.jpg,go,go,go,1,1,1,1,,,
2,8264,stop,nightTest/nightSequence1--02927.jpg,stop,stop,stop,1,1,1,1,,,
4,8265,go,nightTest/nightSequence2--02391.jpg,go,go,go,1,1,1,1,,,
3,8266,stop,dayTest/daySequence2--00938.jpg,stop,stop,stop,1,1,1,1,,,
4,8267,go,nightTest/nightSequence2--04319.jpg,go,go,go,1,1,1,1,,,
1,8268,stop,dayTest/daySequence1--03531.jpg,stop,stop,stop,1,1,1,1,,,
4,8269,go,nightTest/nightSequence2--02642.jpg,go,go,go,1,1,1,1,,,
3,8270,stop,dayTest/daySequence2--05905.jpg,stop,stop,stop,1,1,1,1,,,
2,8271,go,nightTest/nightSequence1--04464.jpg,go,go,go,1,1,1,1,,,
4,8272,stop,nightTest/nightSequence2--01672.jpg,stop,stop,stop,1,1,1,1,,,
4,8273,stop,nightTest/nightSequence2--03654.jpg,stop,stop,stop,1,1,1,1,,,
4,8274,go,nightTest/nightSequence2--01262.jpg,go,go,go,1,1,1,1,,,
4,8275,go,nightTest/nightSequence2--05483.jpg,go,go,go,1,1,1,1,,,
2,8276,stop,nightTest/nightSequence1--03556.jpg,stop,stop,stop,1,1,1,1,,,
4,8277,stopLeft,nightTest/nightSequence2--01168.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8278,go,nightTest/nightSequence1--01942.jpg,go,go,go,1,1,1,1,,,
4,8279,stop,nightTest/nightSequence2--00485.jpg,stop,stop,stop,1,1,1,1,,,
2,8280,go,nightTest/nightSequence1--01887.jpg,go,go,go,1,1,1,1,,,
4,8281,stop,nightTest/nightSequence2--04771.jpg,stop,stop,stop,1,1,1,1,,,
1,8282,stop,dayTest/daySequence1--02012.jpg,stop,stop,stop,1,1,1,1,,,
1,8283,go,dayTest/daySequence1--02352.jpg,go,go,go,1,1,1,1,,,
3,8284,warning,dayTest/daySequence2--05071.jpg,warning,warning,warning,1,1,1,1,,,
1,8285,stop,dayTest/daySequence1--00908.jpg,stop,stop,stop,1,1,1,1,,,
3,8286,stop,dayTest/daySequence2--00207.jpg,stop,stop,stop,1,1,1,1,,,
4,8287,go,nightTest/nightSequence2--05547.jpg,go,go,go,1,1,1,1,,,
1,8288,go,dayTest/daySequence1--02598.jpg,go,go,go,1,1,1,1,,,
2,8289,stop,nightTest/nightSequence1--03136.jpg,stop,stop,stop,1,1,1,1,,,
2,8290,stop,nightTest/nightSequence1--03027.jpg,stop,stop,stop,1,1,1,1,,,
3,8291,stop,dayTest/daySequence2--06119.jpg,stop,stop,stop,1,1,1,1,,,
4,8292,stop,nightTest/nightSequence2--00949.jpg,stop,stop,stop,1,1,1,1,,,
3,8293,stop,dayTest/daySequence2--01974.jpg,stop,stop,stop,1,1,1,1,,,
2,8294,stop,nightTest/nightSequence1--00964.jpg,stop,stop,stop,1,1,1,1,,,
4,8295,stop,nightTest/nightSequence2--03571.jpg,stop,stop,stop,1,1,1,1,,,
1,8296,go,dayTest/daySequence1--03999.jpg,go,go,go,1,1,1,1,,,
4,8297,stop,nightTest/nightSequence2--01702.jpg,stop,stop,stop,1,1,1,1,,,
2,8298,go,nightTest/nightSequence1--02295.jpg,go,go,go,1,1,1,1,,,
2,8299,go,nightTest/nightSequence1--04308.jpg,go,go,go,1,1,1,1,,,
4,8300,go,nightTest/nightSequence2--05601.jpg,go,go,go,1,1,1,1,,,
1,8301,go,dayTest/daySequence1--02423.jpg,go,go,go,1,1,1,1,,,
4,8302,go,nightTest/nightSequence2--04378.jpg,go,go,go,1,1,1,1,,,
2,8303,go,nightTest/nightSequence1--02456.jpg,go,go,go,1,1,1,1,,,
2,8304,go,nightTest/nightSequence1--03255.jpg,go,go,go,1,1,1,1,,,
4,8305,stop,nightTest/nightSequence2--00329.jpg,stop,stop,stop,1,1,1,1,,,
2,8306,go,nightTest/nightSequence1--01797.jpg,go,go,go,1,1,1,1,,,
1,8307,go,dayTest/daySequence1--01216.jpg,go,go,go,1,1,1,1,,,
4,8308,go,nightTest/nightSequence2--01869.jpg,go,go,go,1,1,1,1,,,
2,8309,stop,nightTest/nightSequence1--02832.jpg,stop,stop,stop,1,1,1,1,,,
1,8310,stop,dayTest/daySequence1--02492.jpg,stop,stop,stop,1,1,1,1,,,
4,8311,stop,nightTest/nightSequence2--03536.jpg,stop,stop,stop,1,1,1,1,,,
3,8312,warning,dayTest/daySequence2--05071.jpg,warning,warning,warning,1,1,1,1,,,
2,8313,stop,nightTest/nightSequence1--03015.jpg,stop,stop,stop,1,1,1,1,,,
4,8314,go,nightTest/nightSequence2--04054.jpg,go,go,go,1,1,1,1,,,
3,8315,stop,dayTest/daySequence2--05914.jpg,stop,stop,stop,1,1,1,1,,,
3,8316,stop,dayTest/daySequence2--01059.jpg,stop,stop,stop,1,1,1,1,,,
4,8317,stopLeft,nightTest/nightSequence2--04785.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
3,8318,go,dayTest/daySequence2--04867.jpg,go,go,go,1,1,1,1,,,
2,8319,stop,nightTest/nightSequence1--02976.jpg,stop,stop,stop,1,1,1,1,,,
4,8320,stop,nightTest/nightSequence2--01871.jpg,stop,stop,stop,1,1,1,1,,,
2,8321,goLeft,nightTest/nightSequence1--03805.jpg,goLeft,goLeft,goLeft,1,1,1,1,,,
3,8322,stop,dayTest/daySequence2--00306.jpg,stop,stop,stop,1,1,1,1,,,
2,8323,stop,nightTest/nightSequence1--01124.jpg,stop,stop,stop,1,1,1,1,,,
1,8324,go,dayTest/daySequence1--03354.jpg,go,go,go,1,1,1,1,,,
3,8325,go,dayTest/daySequence2--01196.jpg,go,go,go,1,1,1,1,,,
2,8326,stop,nightTest/nightSequence1--01398.jpg,stop,stop,stop,1,1,1,1,,,
3,8327,stopLeft,dayTest/daySequence2--05623.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
2,8328,go,nightTest/nightSequence1--02471.jpg,go,go,go,1,1,1,1,,,
3,8329,stopLeft,dayTest/daySequence2--05268.jpg,stopLeft,stopLeft,stopLeft,1,1,1,1,,,
4,8330,go,nightTest/nightSequence2--05435.jpg,go,go,go,1,1,1,1,,,
4,8331,go,nightTest/nightSequence2--00575.jpg,go,go,go,1,1,1,1,,,
2,8332,go,nightTest/nightSequence1--01716.jpg,go,go,go,1,1,1,1,,,
4,8333,go,nightTest/nightSequence2--02497.jpg,go,go,go,1,1,1,1,,,
4,8334,go,nightTest/nightSequence2--01369.jpg,go,go,go,1,1,1,1,,,
3,8335,stop,dayTest/daySequence2--01791.jpg,stop,stop,stop,1,1,1,1,,,
1,8336,go,dayTest/daySequence1--01817.jpg,go,go,go,1,1,1,1,,,
2,8337,go,nightTest/nightSequence1--04132.jpg,go,go,go,1,1,1,1,,,
3,8338,stop,dayTest/daySequence2--05568.jpg,stop,stop,stop,1,1,1,1,,,
4,8339,stop,nightTest/nightSequence2--04190.jpg,stop,stop,stop,1,1,1,1,,,
4,8340,go,nightTest/nightSequence2--04369.jpg,go,go,go,1,1,1,1,,,
3,8341,stop,dayTest/daySequence2--00252.jpg,stop,stop,stop,1,1,1,1,,,
2,8342,go,nightTest/nightSequence1--02420.jpg,go,go,go,1,1,1,1,,,
